Title,Author,Link,ReadOnline,BarCode,Year,FileFormat,Publisher,Source,DigitalPublisher,PublicationDate,ScanningCenter,Language,TotalPages,
1999_January_Sapthagiri_Kannada,Dr.N.S.Rama_Murthy,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074173,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/178&first=1&last=49&barcode=2040100074173,2040100074173,1999,Tiff,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,49,
1999_July_Sapthagiri_Kannada,Dr.N.S.Rama_Murthy,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074174,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/179&first=1&last=44&barcode=2040100074174,2040100074174,1999,Tiff,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,44,
1999_June_Sapthagiri_Kannada,Dr.N.S.Rama_Murthy,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074175,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/180&first=1&last=44&barcode=2040100074175,2040100074175,1999,Tiff,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,44,
1999_March_Sapthagiri_Kannada,Dr.N.S.Rama_Murthy,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074176,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/181&first=1&last=44&barcode=2040100074176,2040100074176,1999,Tiff,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,44,
1999_May_Sapthagiri_Kannada,Dr.N.S.Rama_Murthy,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074177,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/182&first=1&last=44&barcode=2040100074177,2040100074177,1999,Tiff,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,44,
1999_November_Sapthagiri_Kannada,Dr.N.S.Rama_Murthy,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074178,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/183&first=1&last=44&barcode=2040100074178,2040100074178,1999,Tiff,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,44,
1999_October_Sapthagiri_Kannada,Dr.N.S.Rama_Murthy,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074179,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/184&first=1&last=44&barcode=2040100074179,2040100074179,1999,Tiff,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,44,
1999_September_Sapthagiri_Kannada,Dr.N.S.Rama_Murthy,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100074180,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0074/185&first=1&last=52&barcode=2040100074180,2040100074180,1999,Tiff,T.T.D.; Tirupati.,SVCLRC,UDL TTD TIRUPATI,0000-00-00,ttd; s.v digital library,kannada ,52,
27 Ghuntigalalli,Venkataraam Bi Es,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027755,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/812&first=1&last=109&barcode=2030020027755,2030020027755,1944,Tagged Image File Format,Bhaayaa Prakat'anaalaya,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,109,
28 Kate 14 Chitra,Raajaratnan Ji Pi,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027907,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/949&first=1&last=130&barcode=2030020027907,2030020027907,1950,Tagged Image File Format,Manoohara Gran'tha Prakaashana Samiti,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,130,
63 Shivasharand-ara Kathegalu,Jiivana En,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020028003,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/034&first=1&last=213&barcode=2030020028003,2030020028003,1950,Tagged Image File Format,Sit'i Buk St'aal,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,213,
9 neiya taragatiya vijnj-aana gaida bhaaga 1-2,siti buk staal,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010054242,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data6/upload/0163/997&first=1&last=276&barcode=5010010054242,5010010054242,1900,Tagged Image File Format,City book stal HUBLI,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith,Kannada ,276,
A Journey Through The Universe,Unknown,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=99999990129286,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/rawdataupload1/upload/0127/948&first=1&last=64&barcode=99999990129286,99999990129286,1991,Tagged Image File Format,National Book Trust,NBT,Digital Library of India,1/4/2005,cdac;noida,kannada ,64,
A Story About Tea,Unknown,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=99999990129374,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/rawdataupload1/upload/0128/036&first=1&last=66&barcode=99999990129374,99999990129374,1991,Tagged Image File Format,National Book Trust,NBT,Digital Library of India,12/29/2004,cdac;noida,kannada ,66,
A Trip To Heaven,Unknown,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=99999990129379,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/rawdataupload1/upload/0128/041&first=1&last=66&barcode=99999990129379,99999990129379,1970,Tagged Image File Format,National Book Trust,NBT,Digital Library of India,12/29/2004,cdac;noida,kannada ,66,
A Trip To Heaven,NULL,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=99999990175735,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data1/upload/0030/045&first=1&last=66&barcode=99999990175735,99999990175735,1970,NULL,National Book Trust,NBT,Digital Library of India,12/29/2004,cdac;noida,kannada ,66,
aadarsha chitrakalaa,naaraayand-a laqs-mand-a baapati,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010077653,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data6/upload/0164/045&first=1&last=178&barcode=5010010077653,5010010077653,1953,NULL,Govinda Yasvantha Rene ; Pune,SCL-BNG ,Digital Library of India,0000-00-00,rmsc; iiith,Kannada ,178,
aadarsha hindi kannada vyaakarand-a 1,e . ech . hundeikaara,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010077717,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data6/upload/0164/069&first=1&last=122&barcode=5010010077717,5010010077717,1960,NULL,Jaya Simha Prakashan ; Dharvada,SCL-BNG ,Digital Library of India,0000-00-00,rmsc; iiith,Kannada ,122,
Aadhunika Chiinaa,Anantanaaraayand-a En,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027414,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/510&first=1&last=105&barcode=2030020027414,2030020027414,1945,Tagged Image File Format,Prachalita Saahitya,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,105,
Aadiparva,Seshagiri K.R,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100046813,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data/upload/0046/818&first=1&last=321&barcode=2040100046813,2040100046813,1971,Tagged Image File Format,Kannada Adyatma Sandesam;Bangalore,Poorna Prajna Samshodhanamandiram,Udl Ttd Tirupati,0000-00-00,ttd; s.v digital library,kannada ,321,
aadipuraand-an,ke . ji . kundand-agaara,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010047243,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data6/upload/0163/968&first=1&last=102&barcode=5010010047243,5010010047243,1952,Tagged Image File Format,Sri Chandra Prabha Press ; Bilagavi,SCL-BNG ,Udl Ttd Tirupati,0000-00-00,rmsc; iiith,Kannada ,102,
Aagasta  Banbattu,Kattiimani Basavaraaja,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027429,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/524&first=1&last=136&barcode=2030020027429,2030020027429,1942,Tagged Image File Format,Basavaraaja Kat't'iimani ,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,136,
aahvaana,naa baa shaasrtatt,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010034429,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/530&first=1&last=59&barcode=5010010034429,5010010034429,1934,Tagged Image File Format,sahithya seva samitiya karyadharshi ranganath diwkar joshi,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,59,
Aakhanda Karnaataka,Krxshhnd-araav A Na,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027780,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/836&first=1&last=113&barcode=2030020027780,2030020027780,1946,Tagged Image File Format,Pragatishiila Leikhakara San'ghu,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,113,
Aalau Karnd-aatakadeivi,Bhopaalan Vasuveiv,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027873,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/918&first=1&last=183&barcode=2030020027873,2030020027873,1955,Tagged Image File Format,Vasuveiv Bhopaalan',Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,183,
Aalivaraa Tvista,Raajaratnan Ji Pi,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027891,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/934&first=1&last=175&barcode=2030020027891,2030020027891,1947,Tagged Image File Format,Es Es En Buk D'ipo,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,175,
Aani Besent,Nishaakaanta,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027585,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/666&first=1&last=155&barcode=2030020027585,2030020027585,1955,Tagged Image File Format,St'yaan'd'ard'a Buuk D'ipuu,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,155,
aaroogya dharmadarshana bhaaga 1,chinna basavasvaami,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010058949,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data6/upload/0164/032&first=1&last=90&barcode=5010010058949,5010010058949,1952,Tagged Image File Format,Not Available,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith,Kannada ,90,
aaroogya jiivana,es . bi . naadagiira,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010042961,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/609&first=1&last=286&barcode=5010010042961,5010010042961,1951,Tagged Image File Format,Saraswati Mudranalaya ; Dharvada,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,286,
Aarthabhava,Krishana Sharma B.,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100046814,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data/upload/0046/819&first=1&last=347&barcode=2040100046814,2040100046814,1974,Tagged Image File Format,Nayavedanta Mandala; Dharwada,Poorna Prajna Samshodhanamandiram,Udl Ttd Tirupati,0000-00-00,ttd; s.v digital library,kannada ,347,
Aaryakiirti Dvitiiya Khanda,Vaasudeivayya Cha,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027640,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/715&first=1&last=218&barcode=2030020027640,2030020027640,1925,Tagged Image File Format,Ben'gal'uuru Pres,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,218,
aashaadiipa,raviraajamaamilaguula,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010047029,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/637&first=1&last=42&barcode=5010010047029,5010010047029,1954,Tagged Image File Format,Not available,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,42,
aashramavaasi,basavaraaja,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010058781,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data6/upload/0164/014&first=1&last=192&barcode=5010010058781,5010010058781,1956,Tagged Image File Format,Pratibha Mudrana ; Dharvada,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith,Kannada ,192,
aasti kara kaayadeya ruupareishhe,vhi . di . kulakarnd-i,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010058964,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data6/upload/0164/034&first=1&last=100&barcode=5010010058964,5010010058964,1954,Tagged Image File Format,Hambali Bandhugala ; Hubli,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith,Kannada ,100,
aatmooddhaara,niilakantha,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010042734,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data6/upload/0163/931&first=1&last=50&barcode=5010010042734,5010010042734,1956,Tagged Image File Format,Ajitha Prakashan ; Bilagani,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith,Kannada ,50,
aayurveidiiya prathama chikitsa,madhvaachaaryaru,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010047313,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data6/upload/0163/973&first=1&last=130&barcode=5010010047313,5010010047313,1952,Tagged Image File Format,Ayurveda Sevakuti Prakashan ; Bagilakoti,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith,Kannada ,130,
Abalaa Daurjanyan 11,Hitaishhind-i,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027805,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/857&first=1&last=93&barcode=2030020027805,2030020027805,1931,Tagged Image File Format,Karnd-aat'aka Satiihitaishiind-ii Man'diradalli,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,93,
Abhidhana Vasthu Kosha,Nagavarma,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100046816,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data/upload/0046/821&first=1&last=311&barcode=2040100046816,2040100046816,1933,Tagged Image File Format,Institute Of Oriental Research University; Madras,Poorna Prajna Samshodhanamandiram,Udl Ttd Tirupati,0000-00-00,ttd; s.v digital library,kannada ,311,
Abhidhanaratnamala or Sadranighantu,Srinivasarya,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=1990030070683,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data_copy/upload/0070/688&first=1&last=119&barcode=1990030070683,1990030070683,2005,Tagged Image File Format,Government Oriental Manuscripts Library Madras,Sringeri Sharada Peetham,Sringeri Sharada Peetham,3/10/2005,Sringeri Sharada Peetham,kannada ,119,
Abhidhna vasthu kosha ,Nagavarma,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=99999990065448,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data9/upload/0263/016&first=1&last=314&barcode=99999990065448,99999990065448,1933,Tagged Image File Format,University of Madras.,Central Library; University of Rajasthan ,Digital Library Of India,2010-04-00,Banasthali University,kannada ,314,
abhinava saahitya pravaasha bhaaga 1,jyooshi,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010042288,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/577&first=1&last=254&barcode=5010010042288,5010010042288,1955,Tagged Image File Format,R.G. Hushari;Dharavada,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,254,
abhinava saahitya praveisha bhaaga 2,shan . baa . jooshi,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010058932,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data6/upload/0164/029&first=1&last=192&barcode=5010010058932,5010010058932,1960,Tagged Image File Format,Not Available,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith,Kannada ,192,
abhinava shiqs-and-a,shaamaraava gajeindragada,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5010010034610,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0199/538&first=1&last=112&barcode=5010010034610,5010010034610,1943,Tagged Image File Format,r. g.hukkairi,SCL-BNG ,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,112,
Abhisaarike,Puttasvaamayya Bi,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027645,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/719&first=1&last=260&barcode=2030020027645,2030020027645,1954,Tagged Image File Format,Pratibhaa Prakaashana,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,260,
Abhivandana,Krxshhnd-ashaasatri E Aaraa,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027982,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0198/016&first=1&last=685&barcode=2030020027982,2030020027982,1955,Tagged Image File Format,E Aaraa Krx San'bhaavanaagran'tha Prakat'ana,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,685,
Abhivandana,Krxshhnd-ashaasatri E Aaraa,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5990010902057,/scripts/FullindexDefault.htm?path1=&first=1&last=&barcode=5990010902057,5990010902057,1955,Tagged Image File Format,E Aaraa Krx San'bhaavanaagran'tha Prakat'ana,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,685,
Abhivandana,Krxshhnd-ashaasatri E Aaraa,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=5990010902058,/scripts/FullindexDefault.htm?path1=&first=1&last=&barcode=5990010902058,5990010902058,1955,Tagged Image File Format,E Aaraa Krx San'bhaavanaagran'tha Prakat'ana,Osmania University,Digital Library Of India,0000-00-00,rmsc; iiith ,kannada ,685,
Acharya Ramanujacharyaru mattu  avara Upadeshagalu,Narasimhacharya Tirukkalam,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=1990020047402,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data/upload/0047/407&first=1&last=30&barcode=1990020047402,1990020047402,1975,Tagged Image File Format,Ubhaya Vedanta Pravarthana Sabha ;Bangalore,ASR;Melkote ,Digital Library Of India,1/6/2005,asr; melkote,kannada ,30,
Adayyana Vachanagalu 23,Halakatta Pha Gu,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2030020027844,http://www.new1.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data7/upload/0197/891&first=1&last=69&barcode=2030020027844,2030020027844,1931,Tagged Image File Format,Hitachin'taka Prin't'an'a Pressi,Osmania University,Digital Library Of India,1/6/2005,rmsc; iiith ,kannada ,69,
Adhikavi Valmiki,M.Venkatesh Aiyangar,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100046817,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data/upload/0046/822&first=1&last=271&barcode=2040100046817,2040100046817,1955,Tagged Image File Format,Jevana Karyalaya; Bangalore,Poorna Prajna Samshodhanamandiram,Udl Ttd Tirupati,0000-00-00,ttd; s.v digital library,kannada ,271,
Adhyathma Mala Part I,Raghupathi Vattala,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100046818,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data/upload/0046/823&first=1&last=104&barcode=2040100046818,2040100046818,1955,Tagged Image File Format,Hanumantha Rao Kulkarni,Poorna Prajna Samshodhanamandiram,Udl Ttd Tirupati,0000-00-00,ttd; s.v digital library,kannada ,104,
Advaitha Siddhi,V.Subbaih Shastri,http://www.new.dli.ernet.in/cgi-bin/DBscripts/allmetainfo.cgi?barcode=2040100046819,http://www.new.dli.ernet.in/scripts/FullindexDefault.htm?path1=/data/upload/0046/824&first=1&last=110&barcode=2040100046819,2040100046819,1979,Tagged Image File Format,Shankarasrama  Bangalore,Poorna Prajna Samshodhanamandiram,Udl Ttd Tirupati,0000-00-00,ttd; s.v digital library,kannada ,110,
